band_id,wavelength_nm,response
B08,1182.0,0.0
B08,1183.0,0.0
B08,1184.0,0.0
B08,1185.0,0.0
B08,1186.0,0.0
B08,1187.0,0.0
B08,1188.0,0.0
B08,1189.0,0.0
B08,1190.0,0.0
B08,1191.0,0.0
B08,1192.0,0.0
B08,1193.0,0.0
B08,1194.0,0.0
B08,1195.0,0.0
B08,1196.0,0.0
B08,1197.0,0.0
B08,1198.0,0.0
B08,1199.0,0.0
B08,1200.0,0.0
B08,1201.0,0.0
B08,1202.0,0.0
B08,1203.0,0.0
B08,1204.0,0.0
B08,1205.0,0.0
B08,1206.0,0.0
B08,1207.0,0.0
B08,1208.0,0.0
B08,1209.0,0.0
B08,1210.0,0.0
B08,1211.0,0.0
B08,1212.0,0.0
B08,1213.0,0.0
B08,1214.0,0.0
B08,1215.0,0.0
B08,1216.0,0.0
B08,1217.0,0.0
B08,1218.0,0.0
B08,1219.0,0.0
B08,1220.0,0.0
B08,1221.0,0.0
B08,1222.0,0.0
B08,1223.0,0.0
B08,1224.0,0.0
B08,1225.0,0.0
B08,1226.0,0.0
B08,1227.0,0.0
B08,1228.0,0.0
B08,1229.0,0.0
B08,1230.0,0.0
B08,1231.0,0.0
B08,1232.0,0.0
B08,1233.0,0.0
B08,1234.0,0.0
B08,1235.0,0.0
B08,1236.0,0.0
B08,1237.0,0.0
B08,1238.0,0.0
B08,1239.0,0.0
B08,1240.0,0.0
B08,1241.0,0.0
B08,1242.0,0.0
B08,1243.0,0.0
B08,1244.0,0.0
B08,1245.0,0.0
B08,1246.0,0.0
B08,1247.0,0.0
B08,1248.0,0.0
B08,1249.0,0.0
B08,1250.0,0.0
B08,1251.0,0.0
B08,1252.0,0.0
B08,1253.0,0.0
B08,1254.0,0.0
B08,1255.0,0.0
B08,1256.0,0.0
B08,1257.0,0.0
B08,1258.0,0.0
B08,1259.0,0.0
B08,1260.0,0.0
B08,1261.0,0.0
B08,1262.0,0.0
B08,1263.0,0.0
B08,1264.0,0.0
B08,1265.0,0.0
B08,1266.0,0.0
B08,1267.0,0.0
B08,1268.0,0.0
B08,1269.0,0.0
B08,1270.0,0.0
B08,1271.0,0.0
B08,1272.0,0.0
B08,1273.0,0.0
B08,1274.0,0.0
B08,1275.0,0.0
B08,1276.0,0.0
B08,1277.0,0.0
B08,1278.0,0.0
B08,1279.0,0.0
B08,1280.0,0.0
B08,1281.0,0.0
B08,1282.0,0.0
B08,1283.0,0.0
B08,1284.0,0.0
B08,1285.0,0.0
B08,1286.0,0.0
B08,1287.0,0.0
B08,1288.0,0.0
B08,1289.0,0.0
B08,1290.0,0.0
B08,1291.0,0.0
B08,1292.0,0.0
B08,1293.0,0.0
B08,1294.0,0.0
B08,1295.0,0.0
B08,1296.0,0.0
B08,1297.0,0.0
B08,1298.0,0.0
B08,1299.0,0.0
B08,1300.0,0.0
B08,1301.0,0.0
B08,1302.0,0.0
B08,1303.0,0.0
B08,1304.0,0.0
B08,1305.0,0.0
B08,1306.0,0.0
B08,1307.0,0.0
B08,1308.0,0.0
B08,1309.0,0.0
B08,1310.0,0.0
B08,1311.0,0.0
B08,1312.0,0.0
B08,1313.0,0.0
B08,1314.0,0.0
B08,1315.0,0.0
B08,1316.0,0.0
B08,1317.0,0.0
B08,1318.0,0.0
B08,1319.0,0.0
B08,1320.0,0.0
B08,1321.0,0.0
B08,1322.0,0.0
B08,1323.0,0.0
B08,1324.0,0.0
B08,1325.0,0.0
B08,1326.0,0.0
B08,1327.0,0.0
B08,1328.0,0.0
B08,1329.0,0.0
B08,1330.0,0.0
B08,1331.0,0.0
B08,1332.0,0.0
B08,1333.0,0.0
B08,1334.0,0.0
B08,1335.0,0.0
B08,1336.0,0.0
B08,1337.0,0.0
B08,1338.0,0.0
B08,1339.0,0.0
B08,1340.0,0.0
B08,1341.0,0.0
B08,1342.0,0.0
B08,1343.0,0.0
B08,1344.0,0.0
B08,1345.0,0.0
B08,1346.0,0.0
B08,1347.0,0.0
B08,1348.0,0.0
B08,1349.0,0.0
B08,1350.0,0.0
B08,1351.0,0.0
B08,1352.0,0.0
B08,1353.0,0.0
B08,1354.0,0.0
B08,1355.0,0.0
B08,1356.0,0.0
B08,1357.0,0.0
B08,1358.0,0.0
B08,1359.0,0.0
B08,1360.0,0.0
B08,1361.0,0.0
B08,1362.0,0.0
B08,1363.0,0.0
B08,1364.0,0.0
B08,1365.0,0.0
B08,1366.0,0.0
B08,1367.0,0.0
B08,1368.0,0.0
B08,1369.0,0.0
B08,1370.0,0.0
B08,1371.0,0.0
B08,1372.0,0.0
B08,1373.0,0.0
B08,1374.0,0.0
B08,1375.0,0.0
B08,1376.0,0.0
B08,1377.0,0.0
B08,1378.0,0.0
B08,1379.0,0.0
B08,1380.0,0.0
B08,1381.0,0.0
B08,1382.0,0.0
B08,1383.0,0.0
B08,1384.0,0.0
B08,1385.0,0.0
B08,1386.0,0.0
B08,1387.0,0.0
B08,1388.0,0.0
B08,1389.0,0.0
B08,1390.0,0.0
B08,1391.0,0.0
B08,1392.0,0.0
B08,1393.0,0.0
B08,1394.0,0.0
B08,1395.0,0.0
B08,1396.0,0.0
B08,1397.0,0.0
B08,1398.0,0.0
B08,1399.0,0.0
B08,1400.0,0.0
B08,1401.0,0.0
B08,1402.0,0.0
B08,1403.0,0.0
B08,1404.0,0.0
B08,1405.0,0.0
B08,1406.0,0.0
B08,1407.0,0.0
B08,1408.0,0.0
B08,1409.0,0.0
B08,1410.0,0.0
B08,1411.0,0.0
B08,1412.0,0.0
B08,1413.0,0.0
B08,1414.0,0.0
B08,1415.0,0.0
B08,1416.0,0.0
B08,1417.0,0.0
B08,1418.0,0.0
B08,1419.0,0.0
B08,1420.0,0.0
B08,1421.0,0.0
B08,1422.0,0.0
B08,1423.0,0.0
B08,1424.0,0.0
B08,1425.0,0.0
B08,1426.0,0.0
B08,1427.0,0.0
B08,1428.0,0.0
B08,1429.0,0.0
B08,1430.0,0.0
B08,1431.0,0.0
B08,1432.0,0.0
B08,1433.0,0.0
B08,1434.0,0.0
B08,1435.0,0.0
B08,1436.0,0.0
B08,1437.0,0.0
B08,1438.0,0.0
B08,1439.0,0.0
B08,1440.0,0.0
B08,1441.0,0.0
B08,1442.0,0.0
B08,1443.0,0.0
B08,1444.0,0.0
B08,1445.0,0.0
B08,1446.0,0.0
B08,1447.0,0.0
B08,1448.0,0.0
B08,1449.0,0.0
B08,1450.0,0.0
B08,1451.0,0.0
B08,1452.0,0.0
B08,1453.0,0.0
B08,1454.0,0.0
B08,1455.0,0.0
B08,1456.0,0.0
B08,1457.0,0.0
B08,1458.0,0.0
B08,1459.0,0.0
B08,1460.0,0.0
B08,1461.0,0.0
B08,1462.0,0.0
B08,1463.0,0.0
B08,1464.0,0.0
B08,1465.0,0.0
B08,1466.0,0.0
B08,1467.0,0.0
B08,1468.0,0.0
B08,1469.0,0.0
B08,1470.0,0.0
B08,1471.0,0.0
B08,1472.0,0.0
B08,1473.0,0.0
B08,1474.0,0.0
B08,1475.0,0.0
B08,1476.0,0.0
B08,1477.0,0.0
B08,1478.0,0.0
B08,1479.0,0.0
B08,1480.0,0.0
B08,1481.0,0.0
B08,1482.0,0.0
B08,1483.0,0.0
B08,1484.0,0.0
B08,1485.0,0.0
B08,1486.0,0.0
B08,1487.0,0.0
B08,1488.0,0.0
B08,1489.0,0.0
B08,1490.0,0.0
B08,1491.0,0.0
B08,1492.0,0.0
B08,1493.0,0.0
B08,1494.0,0.0
B08,1495.0,0.0
B08,1496.0,0.0
B08,1497.0,0.0
B08,1498.0,0.0
B08,1499.0,0.0
B08,1500.0,0.0
B08,1501.0,0.0
B08,1502.0,0.0
B08,1503.0,0.0
B08,1504.0,0.0
B08,1505.0,0.0
B08,1506.0,0.0
B08,1507.0,0.0
B08,1508.0,0.0
B08,1509.0,0.0
B08,1510.0,0.0
B08,1511.0,0.0
B08,1512.0,0.0
B08,1513.0,0.0
B08,1514.0,0.0
B08,1515.0,0.0
B08,1516.0,0.0
B08,1517.0,0.0
B08,1518.0,0.0
B08,1519.0,0.0
B08,1520.0,0.0
B08,1521.0,0.0
B08,1522.0,0.0
B08,1523.0,0.0
B08,1524.0,0.0
B08,1525.0,0.0
B08,1526.0,0.0
B08,1527.0,0.0
B08,1528.0,0.0
B08,1529.0,0.0
B08,1530.0,0.0
B08,1531.0,0.0
B08,1532.0,0.0
B08,1533.0,0.0
B08,1534.0,0.0
B08,1535.0,0.0
B08,1536.0,0.0
B08,1537.0,0.0
B08,1538.0,0.0
B08,1539.0,0.0
B08,1540.0,0.0
B08,1541.0,0.0
B08,1542.0,0.0
B08,1543.0,0.0
B08,1544.0,0.0
B08,1545.0,0.0
B08,1546.0,0.0
B08,1547.0,0.0
B08,1548.0,0.0
B08,1549.0,0.0
B08,1550.0,0.0
B08,1551.0,0.0
B08,1552.0,0.0
B08,1553.0,0.0
B08,1554.0,0.0
B08,1555.0,0.0
B08,1556.0,0.0
B08,1557.0,0.0
B08,1558.0,0.0
B08,1559.0,0.0
B08,1560.0,0.0
B08,1561.0,0.0
B08,1562.0,0.0
B08,1563.0,0.0
B08,1564.0,0.0
B08,1565.0,0.0
B08,1566.0,0.0
B08,1567.0,0.0
B08,1568.0,0.0
B08,1569.0,0.0
B08,1570.0,0.0
B08,1571.0,0.0
B08,1572.0,0.0
B08,1573.0,0.0
B08,1574.0,0.0
B08,1575.0,0.0
B08,1576.0,0.0
B08,1577.0,0.0
B08,1578.0,0.0
B08,1579.0,0.0
B08,1580.0,0.0
B08,1581.0,0.0
B08,1582.0,0.0
B08,1583.0,0.0
B08,1584.0,0.0
B08,1585.0,0.0
B08,1586.0,0.0
B08,1587.0,0.0
B08,1588.0,0.0
B08,1589.0,0.0
B08,1590.0,0.0
B08,1591.0,0.0
B08,1592.0,0.0
B08,1593.0,0.0
B08,1594.0,0.0
B08,1595.0,0.0
B08,1596.0,0.0
B08,1597.0,0.0
B08,1598.0,0.0
B08,1599.0,0.0
B08,1600.0,0.0
B08,1601.0,0.0
B08,1602.0,0.0
B08,1603.0,0.0
B08,1604.0,0.0
B08,1605.0,0.0
B08,1606.0,0.0
B08,1607.0,0.0
B08,1608.0,0.0
B08,1609.0,0.0
B08,1610.0,0.0
B08,1611.0,0.0
B08,1612.0,0.0
B08,1613.0,0.0
B08,1614.0,0.0
B08,1615.0,0.0
B08,1616.0,0.0
B08,1617.0,0.0
B08,1618.0,0.0
B08,1619.0,0.0
B08,1620.0,0.0
B08,1621.0,0.0
B08,1622.0,0.0
B08,1623.0,0.0
B08,1624.0,0.0
B08,1625.0,0.0
B08,1626.0,0.0
B08,1627.0,0.0
B08,1628.0,0.0
B08,1629.0,0.0
B08,1630.0,0.0
B08,1631.0,0.0
B08,1632.0,0.0
B08,1633.0,0.0
B08,1634.0,0.0
B08,1635.0,0.0
B08,1636.0,0.0
B08,1637.0,0.0
B08,1638.0,0.0
B08,1639.0,0.0
B08,1640.0,0.0
B08,1641.0,0.0
B08,1642.0,0.0
B08,1643.0,0.0
B08,1644.0,0.0
B08,1645.0,0.0
B08,1646.0,0.0
B08,1647.0,0.0
B08,1648.0,0.0
B08,1649.0,0.0
B08,1650.0,0.0
B08,1651.0,0.0
B08,1652.0,0.0
B08,1653.0,0.0
B08,1654.0,0.0
B08,1655.0,0.0
B08,1656.0,0.0
B08,1657.0,0.0
B08,1658.0,0.0
B08,1659.0,0.0
B08,1660.0,0.0
B08,1661.0,0.0
B08,1662.0,0.0
B08,1663.0,0.0
B08,1664.0,0.0
B08,1665.0,0.0
B08,1666.0,0.0
B08,1667.0,0.0
B08,1668.0,0.0
B08,1669.0,0.0
B08,1670.0,0.0
B08,1671.0,0.0
B08,1672.0,0.0
B08,1673.0,0.0
B08,1674.0,0.0
B08,1675.0,0.0
B08,1676.0,0.0
B08,1677.0,0.0
B08,1678.0,0.0
B08,1679.0,0.0
B08,1680.0,0.0
B08,1681.0,0.0
B08,1682.0,0.0
B08,1683.0,0.0
B08,1684.0,0.0
B08,1685.0,0.0
B08,1686.0,0.0
B08,1687.0,0.0
B08,1688.0,0.0
B08,1689.0,0.0
B08,1690.0,0.0
B08,1691.0,0.0
B08,1692.0,0.0
B08,1693.0,0.0
B08,1694.0,0.0
B08,1695.0,0.0
B08,1696.0,0.0
B08,1697.0,0.0
B08,1698.0,0.0
B08,1699.0,0.0
B08,1700.0,0.0
B08,1701.0,0.0
B08,1702.0,0.0
B08,1703.0,0.0
B08,1704.0,0.0
B08,1705.0,0.0
B08,1706.0,0.0
B08,1707.0,0.0
B08,1708.0,0.0
B08,1709.0,0.0
B08,1710.0,0.0
B08,1711.0,0.0
B08,1712.0,0.0
B08,1713.0,0.0
B08,1714.0,0.0
B08,1715.0,0.0
B08,1716.0,0.0
B08,1717.0,0.0
B08,1718.0,0.0
B08,1719.0,0.0
B08,1720.0,0.0
B08,1721.0,0.0
B08,1722.0,0.0
B08,1723.0,0.0
B08,1724.0,0.0
B08,1725.0,0.0
B08,1726.0,0.0
B08,1727.0,0.0
B08,1728.0,0.0
B08,1729.0,0.0
B08,1730.0,0.0
B08,1731.0,0.0
B08,1732.0,0.0
B08,1733.0,0.0
B08,1734.0,0.0
B08,1735.0,0.0
B08,1736.0,0.0
B08,1737.0,0.0
B08,1738.0,0.0
B08,1739.0,0.0
B08,1740.0,0.0
B08,1741.0,0.0
B08,1742.0,0.0
B08,1743.0,0.0
B08,1744.0,0.0
B08,1745.0,0.0
B08,1746.0,0.0
B08,1747.0,0.0
B08,1748.0,0.0
B08,1749.0,0.0
B08,1750.0,0.0
B08,1751.0,0.0
B08,1752.0,0.0
B08,1753.0,0.0
B08,1754.0,0.0
B08,1755.0,0.0
B08,1756.0,0.0
B08,1757.0,0.0
B08,1758.0,0.0
B08,1759.0,0.0
B08,1760.0,0.0
B08,1761.0,0.0
B08,1762.0,0.0
B08,1763.0,0.0
B08,1764.0,0.0
B08,1765.0,0.0
B08,1766.0,0.0
B08,1767.0,0.0
B08,1768.0,0.0
B08,1769.0,0.0
B08,1770.0,0.0
B08,1771.0,0.0
B08,1772.0,0.0
B08,1773.0,0.0
B08,1774.0,0.0
B08,1775.0,0.0
B08,1776.0,0.0
B08,1777.0,0.0
B08,1778.0,0.0
B08,1779.0,0.0
B08,1780.0,0.0
B08,1781.0,0.0
B08,1782.0,0.0
B08,1783.0,0.0
B08,1784.0,0.0
B08,1785.0,0.0
B08,1786.0,0.0
B08,1787.0,0.0
B08,1788.0,0.0
B08,1789.0,0.0
B08,1790.0,0.0
B08,1791.0,0.0
B08,1792.0,0.0
B08,1793.0,0.0
B08,1794.0,0.0
B08,1795.0,0.0
B08,1796.0,0.0
B08,1797.0,0.0
B08,1798.0,0.0
B08,1799.0,0.0
B08,1800.0,0.0
B08,1801.0,0.0
B08,1802.0,0.0
B08,1803.0,0.0
B08,1804.0,0.0
B08,1805.0,0.0
B08,1806.0,0.0
B08,1807.0,0.0
B08,1808.0,0.0
B08,1809.0,0.0
B08,1810.0,0.0
B08,1811.0,0.0
B08,1812.0,0.0
B08,1813.0,0.0
B08,1814.0,0.0
B08,1815.0,0.0
B08,1816.0,0.0
B08,1817.0,0.0
B08,1818.0,0.0
B08,1819.0,0.0
B08,1820.0,0.0
B08,1821.0,0.0
B08,1822.0,0.0
B08,1823.0,0.0
B08,1824.0,0.0
B08,1825.0,0.0
B08,1826.0,0.0
B08,1827.0,0.0
B08,1828.0,0.0
B08,1829.0,0.0
B08,1830.0,0.0
B08,1831.0,0.0
B08,1832.0,0.0
B08,1833.0,0.0
B08,1834.0,0.0
B08,1835.0,0.0
B08,1836.0,0.0
B08,1837.0,0.0
B08,1838.0,0.0
B08,1839.0,0.0
B08,1840.0,0.0
B08,1841.0,0.0
B08,1842.0,0.0
B08,1843.0,0.0
B08,1844.0,0.0
B08,1845.0,0.0
B08,1846.0,0.0
B08,1847.0,0.0
B08,1848.0,0.0
B08,1849.0,0.0
B08,1850.0,0.0
B08,1851.0,0.0
B08,1852.0,0.0
B08,1853.0,0.0
B08,1854.0,0.0
B08,1855.0,0.0
B08,1856.0,0.0
B08,1857.0,0.0
B08,1858.0,0.0
B08,1859.0,0.0
B08,1860.0,0.0
B08,1861.0,0.0
B08,1862.0,0.0
B08,1863.0,0.0
B08,1864.0,0.0
B08,1865.0,0.0
B08,1866.0,0.0
B08,1867.0,0.0
B08,1868.0,0.0
B08,1869.0,0.0
B08,1870.0,0.0
B08,1871.0,0.0
B08,1872.0,0.0
B08,1873.0,0.0
B08,1874.0,0.0
B08,1875.0,0.0
B08,1876.0,0.0
B08,1877.0,0.0
B08,1878.0,0.0
B08,1879.0,0.0
B08,1880.0,0.0
B08,1881.0,0.0
B08,1882.0,0.0
B08,1883.0,0.0
B08,1884.0,0.0
B08,1885.0,0.0
B08,1886.0,0.0
B08,1887.0,0.0
B08,1888.0,0.0
B08,1889.0,0.0
B08,1890.0,0.0
B08,1891.0,0.0
B08,1892.0,0.0
B08,1893.0,0.0
B08,1894.0,0.0
B08,1895.0,0.0
B08,1896.0,0.0
B08,1897.0,0.0
B08,1898.0,0.0
B08,1899.0,0.0
B08,1900.0,0.0
B08,1901.0,0.0
B08,1902.0,0.0
B08,1903.0,0.0
B08,1904.0,0.0
B08,1905.0,0.0
B08,1906.0,0.0
B08,1907.0,0.0
B08,1908.0,0.0
B08,1909.0,0.0
B08,1910.0,0.0
B08,1911.0,0.0
B08,1912.0,0.0
B08,1913.0,0.0
B08,1914.0,0.0
B08,1915.0,0.0
B08,1916.0,0.0
B08,1917.0,0.0
B08,1918.0,0.0
B08,1919.0,0.0
B08,1920.0,0.0
B08,1921.0,0.0
B08,1922.0,0.0
B08,1923.0,0.0
B08,1924.0,0.0
B08,1925.0,0.0
B08,1926.0,0.0
B08,1927.0,0.0
B08,1928.0,0.0
B08,1929.0,0.0
B08,1930.0,0.0
B08,1931.0,0.0
B08,1932.0,0.0
B08,1933.0,0.0
B08,1934.0,0.0
B08,1935.0,0.0
B08,1936.0,0.0
B08,1937.0,0.0
B08,1938.0,0.0
B08,1939.0,0.0
B08,1940.0,0.0
B08,1941.0,0.0
B08,1942.0,0.0
B08,1943.0,0.0
B08,1944.0,0.0
B08,1945.0,0.0
B08,1946.0,0.0
B08,1947.0,0.0
B08,1948.0,0.0
B08,1949.0,0.0
B08,1950.0,0.0
B08,1951.0,0.0
B08,1952.0,0.0
B08,1953.0,0.0
B08,1954.0,0.0
B08,1955.0,0.0
B08,1956.0,0.0
B08,1957.0,0.0
B08,1958.0,0.0
B08,1959.0,0.0
B08,1960.0,0.0
B08,1961.0,0.0
B08,1962.0,0.0
B08,1963.0,0.0
B08,1964.0,0.0
B08,1965.0,0.0
B08,1966.0,0.0
B08,1967.0,0.0
B08,1968.0,0.0
B08,1969.0,0.0
B08,1970.0,0.0
B08,1971.0,0.0
B08,1972.0,0.0
B08,1973.0,0.0
B08,1974.0,0.0
B08,1975.0,0.0
B08,1976.0,0.0
B08,1977.0,0.0
B08,1978.0,0.0
B08,1979.0,0.0
B08,1980.0,0.0
B08,1981.0,0.0
B08,1982.0,0.0
B08,1983.0,0.0
B08,1984.0,0.0
B08,1985.0,0.0
B08,1986.0,0.0
B08,1987.0,0.0
B08,1988.0,0.0
B08,1989.0,0.0
B08,1990.0,0.0
B08,1991.0,0.0
B08,1992.0,0.0
B08,1993.0,0.0
B08,1994.0,0.0
B08,1995.0,0.0
B08,1996.0,0.0
B08,1997.0,0.0
B08,1998.0,0.0
B08,1999.0,0.0
B08,2000.0,0.0
B08,2001.0,0.0
B08,2002.0,0.0
B08,2003.0,0.0
B08,2004.0,0.0
B08,2005.0,0.0
B08,2006.0,0.0
B08,2007.0,0.0
B08,2008.0,0.0
B08,2009.0,0.0
B08,2010.0,0.0
B08,2011.0,0.0
B08,2012.0,0.0
B08,2013.0,0.0
B08,2014.0,0.0
B08,2015.0,0.0
B08,2016.0,0.0
B08,2017.0,0.0
B08,2018.0,0.0
B08,2019.0,0.0
B08,2020.0,0.0
B08,2021.0,0.0
B08,2022.0,0.0
B08,2023.0,0.0
B08,2024.0,0.0
B08,2025.0,0.0
B08,2026.0,0.0
B08,2027.0,0.0
B08,2028.0,0.0
B08,2029.0,0.0
B08,2030.0,0.0
B08,2031.0,0.0
B08,2032.0,0.0
B08,2033.0,0.0
B08,2034.0,0.0
B08,2035.0,0.0
B08,2036.0,0.0
B08,2037.0,0.0
B08,2038.0,0.0
B08,2039.0,0.0
B08,2040.0,0.0
B08,2041.0,0.0
B08,2042.0,0.0
B08,2043.0,0.0
B08,2044.0,0.0
B08,2045.0,0.0
B08,2046.0,0.0
B08,2047.0,0.0
B08,2048.0,0.0
B08,2049.0,0.0
B08,2050.0,0.0
B08,2051.0,0.0
B08,2052.0,0.0
B08,2053.0,0.0
B08,2054.0,0.0
B08,2055.0,0.0
B08,2056.0,0.0
B08,2057.0,0.0
B08,2058.0,0.0
B08,2059.0,0.0
B08,2060.0,0.0
B08,2061.0,0.0
B08,2062.0,0.0
B08,2063.0,0.0
B08,2064.0,0.0
B08,2065.0,0.0
B08,2066.0,0.0
B08,2067.0,0.0
B08,2068.0,0.0
B08,2069.0,0.0
B08,2070.0,0.0
B08,2071.0,0.0
B08,2072.0,0.0
B08,2073.0,0.0
B08,2074.0,0.0
B08,2075.0,0.0
B08,2076.0,0.0
B08,2077.0,0.0
B08,2078.0,0.0
B08,2079.0,0.0
B08,2080.0,0.0
B08,2081.0,0.0
B08,2082.0,0.0
B08,2083.0,0.0
B08,2084.0,0.0
B08,2085.0,0.0
B08,2086.0,0.0
B08,2087.0,0.0
B08,2088.0,0.0
B08,2089.0,0.0
B08,2090.0,0.0
B08,2091.0,0.0
B08,2092.0,0.0
B08,2093.0,0.0
B08,2094.0,0.0
B08,2095.0,0.0
B08,2096.0,0.0
B08,2097.0,0.0
B08,2098.0,0.0
B08,2099.0,0.0
B08,2100.0,0.0
B08,2101.0,0.0
B08,2102.0,0.0
B08,2103.0,0.0
B08,2104.0,0.0
B08,2105.0,0.0
B08,2106.0,0.0
B08,2107.0,0.0
B08,2108.0,0.0
B08,2109.0,0.0
B08,2110.0,0.0
B08,2111.0,0.0
B08,2112.0,0.0
B08,2113.0,0.0
B08,2114.0,0.0
B08,2115.0,0.0
B08,2116.0,0.0
B08,2117.0,0.0
B08,2118.0,0.0
B08,2119.0,0.0
B08,2120.0,0.0
B08,2121.0,0.0
B08,2122.0,0.0
B08,2123.0,0.0
B08,2124.0,0.0
B08,2125.0,0.0
B08,2126.0,0.0
B08,2127.0,0.0
B08,2128.0,0.0
B08,2129.0,0.0
B08,2130.0,0.0
B08,2131.0,0.0
B08,2132.0,0.0
B08,2133.0,0.0
B08,2134.0,0.0
B08,2135.0,0.0
B08,2136.0,0.0
B08,2137.0,0.0
B08,2138.0,0.0
B08,2139.0,0.0
B08,2140.0,0.0
B08,2141.0,0.0
B08,2142.0,0.0
B08,2143.0,0.0
B08,2144.0,0.0
B08,2145.0,0.0
B08,2146.0,0.0
B08,2147.0,0.0
B08,2148.0,0.0
B08,2149.0,0.0
B08,2150.0,0.0
B08,2151.0,0.0
B08,2152.0,0.0
B08,2153.0,0.0
B08,2154.0,0.0
B08,2155.0,0.0
B08,2156.0,0.0
B08,2157.0,0.0
B08,2158.0,0.0
B08,2159.0,0.0
B08,2160.0,0.0
B08,2161.0,0.0
B08,2162.0,0.0
B08,2163.0,0.0
B08,2164.0,0.0
B08,2165.0,0.0
B08,2166.0,0.0
B08,2167.0,0.0
B08,2168.0,0.0
B08,2169.0,0.0
B08,2170.0,0.0
B08,2171.0,0.0
B08,2172.0,0.0
B08,2173.0,0.0
B08,2174.0,0.0
B08,2175.0,0.0
B08,2176.0,0.0
B08,2177.0,0.0
B08,2178.0,0.0
B08,2179.0,0.0
B08,2180.0,0.0
B08,2181.0,0.0
B08,2182.0,0.0
B08,2183.0,0.0
B08,2184.0,0.0
B08,2185.0,0.0
B08,2186.0,0.0
B08,2187.0,0.0
B08,2188.0,0.0
B08,2189.0,0.0
B08,2190.0,0.0
B08,2191.0,0.0
B08,2192.0,0.0
B08,2193.0,0.0
B08,2194.0,0.0
B08,2195.0,0.0
B08,2196.0,0.0
B08,2197.0,0.0
B08,2198.0,0.0
B08,2199.0,0.0
B08,2200.0,0.0
B08,2201.0,0.0
B08,2202.0,0.0
B08,2203.0,0.0
B08,2204.0,0.0
B08,2205.0,0.0
B08,2206.0,0.0
B08,2207.0,0.0
B08,2208.0,0.0
B08,2209.0,0.0
B08,2210.0,0.0
B08,2211.0,0.0
B08,2212.0,0.0
B08,2213.0,0.0
B08,2214.0,0.0
B08,2215.0,0.0
B08,2216.0,0.0
B08,2217.0,0.0
B08,2218.0,0.0
B08,2219.0,0.0
B08,2220.0,0.0
B08,2221.0,0.0
B08,2222.0,0.0
B08,2223.0,0.0
B08,2224.0,0.0
B08,2225.0,0.0
B08,2226.0,0.0
B08,2227.0,0.0
B08,2228.0,0.0
B08,2229.0,0.0
B08,2230.0,0.0
B08,2231.0,0.0
B08,2232.0,0.0
B08,2233.0,0.0
B08,2234.0,0.0
B08,2235.0,0.0
B08,2236.0,0.0
B08,2237.0,0.0
B08,2238.0,0.0
B08,2239.0,0.0
B08,2240.0,0.0
B08,2241.0,0.0
B08,2242.0,0.0
B08,2243.0,0.0
B08,2244.0,0.0
B08,2245.0,0.0
B08,2246.0,0.0
B08,2247.0,0.0
B08,2248.0,0.0
B08,2249.0,0.0
B08,2250.0,0.0
B08,2251.0,0.0
B08,2252.0,0.0
B08,2253.0,0.0
B08,2254.0,0.0
B08,2255.0,0.0
B08,2256.0,0.0
B08,2257.0,0.0
B08,2258.0,0.0
B08,2259.0,0.0
B08,2260.0,0.0
B08,2261.0,0.0
B08,2262.0,0.0
B08,2263.0,0.0
B08,2264.0,0.0
B08,2265.0,0.0
B08,2266.0,0.0
B08,2267.0,0.0
B08,2268.0,0.0
B08,2269.0,0.0
B08,2270.0,0.0
B08,2271.0,0.0
B08,2272.0,0.0
B08,2273.0,0.0
B08,2274.0,0.0
B08,2275.0,0.0
B08,2276.0,0.0
B08,2277.0,0.0
B08,2278.0,0.0
B08,2279.0,0.0
B08,2280.0,0.0
B08,2281.0,0.0
B08,2282.0,0.0
B08,2283.0,0.0
B08,2284.0,0.0
B08,2285.0,0.0
B08,2286.0,0.0
B08,2287.0,0.0
B08,2288.0,0.0
B08,2289.0,0.0
B08,2290.0,0.0
B08,2291.0,0.0
B08,2292.0,0.0
B08,2293.0,0.0
B08,2294.0,0.0
B08,2295.0,0.0
B08,2296.0,0.0
B08,2297.0,0.0
B08,2298.0,0.0
B08,2299.0,0.0
B08,2300.0,0.0
B08,2301.0,0.0
B08,2302.0,0.0
B08,2303.0,0.0
B08,2304.0,0.0
B08,2305.0,0.0
B08,2306.0,0.0
B08,2307.0,0.0
B08,2308.0,0.0
B08,2309.0,0.0
B08,2310.0,0.0
B08,2311.0,0.0
B08,2312.0,0.0
B08,2313.0,0.0
B08,2314.0,0.0
B08,2315.0,0.0
B08,2316.0,0.0
B08,2317.0,0.0
B08,2318.0,0.0
B08,2319.0,0.0
B08,2320.0,0.0
B08,2321.0,0.0
B08,2322.0,0.0
B08,2323.0,0.0
B08,2324.0,0.0
B08,2325.0,0.0
B08,2326.0,0.0
B08,2327.0,0.0
B08,2328.0,0.0
B08,2329.0,0.0
B08,2330.0,0.0
B08,2331.0,0.0
B08,2332.0,0.0
B08,2333.0,0.0
B08,2334.0,0.0
B08,2335.0,0.0
B08,2336.0,0.0
B08,2337.0,0.0
B08,2338.0,0.0
B08,2339.0,0.0
B08,2340.0,0.0
B08,2341.0,0.0
B08,2342.0,0.0
B08,2343.0,0.0
B08,2344.0,0.0
B08,2345.0,0.0
B08,2346.0,0.0
